"x","y","fus01","diplo01","temp","p_sum","r_sum","elevation","slope","hail","hail_new","age","ph","lithology","soil","year"
536357,4770954,0,1,15.142857,225.8,-0.018431,362.190002,15.610877,1,1,33,4.539862,'Detrticos alternantes',Cambisols,2009
519725,4805641,0,1,15.342857,207.5,0.049164,393.899994,65.336601,1,0,18,4.075363,'Detrticos alternantes',Cambisols,2009
492060,4778650,0,1,15.771429,216.2,0.01268,219.699997,8.8459,1,1,19,4.769705,'Detrticos alternantes',Cambisols,2009
492278,4778796,0,1,16.042857,225.4,0.018303,302.690002,22.111786,1,0,7,4.769705,'Detrticos alternantes',Cambisols,2009
497084,4770961,0,1,16.085714,225.8,0.018303,306.350006,8.122207,1,0,16,5.039591,'Detrticos alternantes',Luvisols,2009
497657,4771198,0,1,15.571429,165,0.066532,281.23999,37.320965,1,0,38,5.039591,'Detrticos alternantes',Kastanozems,2009
498342,4770926,0,1,15.814286,342.3,-0.083402,274.51001,37.662262,1,1,10,5.039591,'Detrticos alternantes',Chernozems,2011
498577,4770467,0,1,15.042857,273,-0.029301,253.080002,52.600159,1,1,21,5.039591,'Detrticos alternantes',Cambisols,2009
492347,4780927,0,1,15.042857,124.4,-0.049917,248.410004,18.054644,1,0,15,4.578663,'Detrticos alternantes',Cambisols,2010
492734,4774124,0,1,13.728571,155.5,0.018053,188.229996,15.474272,1,0,27,4.769705,'Detrticos alternantes',Cambisols,2009
498716,4777709,0,1,16.042857,234.4,0.020427,243.089996,24.528383,1,1,21,4.765982,'Detrticos alternantes',Cambisols,2009
482904,4786034,0,1,15.114286,238.4,-0.002563,310.630005,49.744106,1,1,17,4.514118,'Detrticos alternantes',Luvisols,2011
482913,4786035,0,1,14.071429,183.1,0.031547,308.230011,20.498121,1,0,40,4.514118,'Detrticos alternantes',Luvisols,2011
487710,4781848,0,1,15.214286,228.3,-0.020055,332.540009,14.403149,1,1,14,4.619066,'Detrticos alternantes',Cambisols,2010
487711,4781847,0,1,15.242857,217.6,-0.05554,329.75,53.37833,1,1,9,4.619066,'Detrticos alternantes',Cambisols,2009
487718,4781894,1,1,15.4,348.2,-0.092898,328.470001,30.430664,1,1,15,4.619066,'Detrticos alternantes',Cambisols,2009
487719,4781889,1,1,15.842857,326.7,-0.033924,329.690002,69.963799,1,1,15,4.619066,'Detrticos alternantes',Cambisols,2009
487720,4781890,1,1,16.142857,342.1,0.008557,329.690002,24.783463,1,1,15,4.619066,'Detrticos alternantes',Cambisols,2009
487751,4781772,1,1,15.342857,355.9,-0.1,306.459991,67.828842,1,1,15,4.619066,'Detrticos alternantes',Cambisols,2009
490115,4781392,1,1,15.142857,346,-0.1,484.540009,46.534088,1,1,15,4.619066,'Detrticos alternantes',Cambisols,2009
504164,4775082,1,1,16.014286,347,0.019053,236.619995,42.838097,1,1,15,4.737629,'Detrticos alternantes',Cambisols,2009
535443,4776060,1,1,15.785714,359.9,-0.070658,255.289993,33.54686,1,1,15,4.435491,'Detrticos alternantes',Cambisols,2009
551745,4770968,1,1,15.628571,318.2,-0.040796,333.003998,66.120171,1,1,15,4.753616,'Detrticos alternantes',Gypsisols,2009
551746,4770969,1,1,16.1,381.7,-0.037423,333.003998,59.805519,1,1,15,4.753616,'Detrticos alternantes',Gypsisols,2009
551747,4770970,1,1,16.114286,345.7,0.009307,333.003998,8.147613,1,1,15,4.753616,'Detrticos alternantes',Gypsisols,2009
552469,4770662,1,1,15.471429,327,0.076402,485.145996,14.708677,1,1,15,4.753616,'Detrticos alternantes',Cambisols,2009
490037,4776099,1,1,14.514286,352,0.004934,217.910004,58.338657,1,1,15,4.792603,'Detrticos alternantes',Cambisols,2009
491278,4777789,1,1,15.828571,414.8,0.016054,118.449997,20.3918,1,1,15,4.792603,'Detrticos alternantes',Chernozems,2009
498670,4770079,1,1,15.4,420.3,0.004559,224.360001,20.739908,1,1,15,5.039591,'Detrticos alternantes',Cambisols,2009
498931,4770104,1,1,15.814286,239.2,-0.05479,214.740005,33.056171,1,1,15,5.039591,'Detrticos alternantes',Cambisols,2009
487615,4781716,1,1,15.557143,222.8,0.050914,381.049988,45.796234,1,1,15,4.619066,'Detrticos alternantes',Cambisols,2009
487616,4781732,1,1,15.442857,225.7,-0.000939,379.880005,57.554016,1,1,15,4.619066,'Detrticos alternantes',Cambisols,2009
487617,4781716,1,1,15.728571,222.9,0.043042,379.700012,9.141661,1,1,15,4.619066,'Detrticos alternantes',Cambisols,2009
487622,4781712,1,1,15.571429,220.9,0.037794,377.570007,15.128805,1,1,15,4.619066,'Detrticos alternantes',Cambisols,2009
487623,4781730,1,1,16.028571,357.8,-0.009435,378.839996,33.930523,1,1,15,4.619066,'Detrticos alternantes',Cambisols,2009
487624,4781739,1,1,14.785714,335.6,-0.041296,379.320007,70,1,1,15,4.619066,'Detrticos alternantes',Cambisols,2009
487629,4781703,1,1,15.414286,350.1,0.07003,376.26001,19.976305,1,1,15,4.619066,'Detrticos alternantes',Cambisols,2009
487631,4781740,1,1,14.957143,372.1,-0.1,377.589996,61.382122,1,1,15,4.619066,'Detrticos alternantes',Cambisols,2009
487633,4781701,1,1,15.3,354,0.058785,375,55.752544,1,1,15,4.619066,'Detrticos alternantes',Cambisols,2009
487641,4781709,1,1,14.485714,355.9,0.00331,372.859985,32.551056,1,1,15,4.619066,'Detrticos alternantes',Cambisols,2009
487643,4781751,0,1,15.542857,226.3,0.018303,374.660004,25.561783,1,1,2,4.619066,'Detrticos alternantes',Cambisols,2010
487658,4781689,0,1,13.585714,213.8,-0.003812,367.660004,34.948231,1,0,19,4.619066,'Detrticos alternantes',Cambisols,2010
487658,4781721,0,1,14,204.8,0.026174,369.679993,26.652578,1,1,18,4.619066,'Detrticos alternantes',Cambisols,2010
487659,4781702,0,1,15.542857,169.6,0.009057,368.959991,10.00891,1,0,4,4.619066,'Detrticos alternantes',Cambisols,2011
487660,4781705,0,1,15.328571,173.7,-0.060537,368.959991,18.693731,1,0,40,4.619066,'Detrticos alternantes',Cambisols,2010
487662,4781706,0,1,15.214286,172.4,0.009182,368.399994,6.05408,1,0,38,4.619066,'Detrticos alternantes',Cambisols,2011
487662,4781714,0,1,14.671429,260.2,-0.020555,368.320007,54.167183,1,1,3,4.619066,'Detrticos alternantes',Cambisols,2011
487664,4781691,0,1,13.585714,254.2,-0.1,367.149994,37.68082,1,1,9,4.619066,'Detrticos alternantes',Cambisols,2011
487665,4781678,0,1,13.814286,217.5,0.022926,364.660004,61.709042,1,1,9,4.619066,'Detrticos alternantes',Cambisols,2011
487665,4781711,0,1,14.428571,130,0.017803,368.320007,12.971446,1,0,2,4.619066,'Detrticos alternantes',Cambisols,2009
487666,4781692,0,1,14.528571,195.7,0.028798,366.230011,27.455093,1,1,21,4.619066,'Detrticos alternantes',Cambisols,2011
487666,4781694,0,1,14.942857,225.4,-0.003063,366.230011,44.559723,1,1,18,4.619066,'Detrticos alternantes',Cambisols,2010
487667,4781697,0,1,14.942857,225.4,-0.003063,366.589996,44.620907,1,1,18,4.619066,'Detrticos alternantes',Cambisols,2009
487667,4781713,0,1,14.842857,253.3,-0.1,367.100006,70,1,1,9,4.619066,'Detrticos alternantes',Cambisols,2009
487668,4781685,0,1,14.742857,199.1,0.032422,364.170013,15.283192,1,0,9,4.619066,'Detrticos alternantes',Cambisols,2011
487669,4781686,0,1,14.742857,199.1,0.032422,365.170013,9.393985,1,0,40,4.619066,'Detrticos alternantes',Cambisols,2011
487669,4781694,0,1,14.657143,214.8,0.027424,366.230011,32.964443,1,1,14,4.619066,'Detrticos alternantes',Cambisols,2011
487669,4781706,0,1,15.314286,239.3,0.031797,367.720001,70,1,1,6,4.619066,'Detrticos alternantes',Cambisols,2011
487669,4781722,0,1,15.357143,223.6,0.007558,365.799988,14.904924,1,1,6,4.619066,'Detrticos alternantes',Cambisols,2009
487672,4781727,0,1,15.114286,208.5,0.006558,363.019989,16.886766,1,0,25,4.619066,'Detrticos alternantes',Cambisols,2009
487674,4781687,0,1,15.271429,223.5,0.065657,364.130005,19.586191,1,1,13,4.619066,'Detrticos alternantes',Cambisols,2009
487675,4781710,0,1,16,240.4,0.016304,365.019989,27.324883,1,1,16,4.619066,'Detrticos alternantes',Cambisols,2010
487681,4781679,0,1,14.3,223.5,-0.049667,360.399994,29.658714,1,1,11,4.619066,'Detrticos alternantes',Cambisols,2010
487721,4781461,0,1,15.471429,232.3,0.02505,327.76001,40.404179,1,1,16,4.619066,'Detrticos alternantes',Cambisols,2011
487723,4781453,0,1,14.914286,171.5,0.066157,329.559998,48.310776,1,0,4,4.619066,'Detrticos alternantes',Cambisols,2009
487723,4781456,0,1,16.057143,230.3,0.017178,328.820007,43.064255,1,1,20,4.619066,'Detrticos alternantes',Cambisols,2009
487743,4781474,0,1,16.028571,244.7,-0.014683,317.450012,27.012072,1,1,3,4.619066,'Detrticos alternantes',Cambisols,2009
575024,4790076,0,1,15.928571,255.5,0.013555,215.134995,31.4006,1,1,19,4.61071,'Detrticos alternantes',Cambisols,2011
487261,4778274,0,1,14.842857,249.2,-0.011809,175.619995,19.423576,1,1,14,4.792603,'Detrticos alternantes',Cambisols,2011
487289,4784843,0,1,15.442857,246.2,-0.044669,207.800003,37.157021,1,1,26,4.504406,'Detrticos alternantes',Cambisols,2011
487311,4784889,0,1,14.771429,195.2,0.04779,181.429993,24.634642,1,0,38,4.504406,'Detrticos alternantes',Cambisols,2009
577993,4785798,0,1,15.257143,204.4,-0.1,207.412003,41.280727,1,0,4,4.626002,'Detrticos alternantes',Cambisols,2009
516623,4753584,0,1,15.685714,228.8,0.022926,679.880005,25.84898,1,0,10,5.59032,'Detrticos alternantes',Cambisols,2009
516759,4753311,0,1,15,188.7,0.049414,727.599976,49.792122,1,0,10,5.59032,'Detrticos alternantes',Cambisols,2010
509392,4762861,0,1,15.557143,223.8,0.017303,642.080017,4.005083,1,1,4,5.344549,'Detrticos alternantes',Cambisols,2009
508396,4763549,0,1,15.6,225.2,0.016929,635.679993,49.401588,1,1,7,5.344549,'Detrticos alternantes',Cambisols,2011
525819,4761501,0,1,15.142857,225.8,-0.018431,605.809998,26.931238,1,1,40,5.04258,'Detrticos alternantes',Cambisols,2009
534904,4793954,0,1,15.5,215.8,-0.01993,143.199997,14.006448,1,0,6,3.995886,'Detrticos alternantes',Luvisols,2009
561397,4764719,0,1,15.457143,233.1,-0.046169,295.251007,42.107071,1,1,40,5.242281,'Detrticos alternantes',Cambisols,2009
476110.29712,4787461.933859,0,1,15.3,226,-0.049292,413.579987,31.529572,1,1,15,4.461105,'Detrticos alternantes',Cambisols,2009
574682,4788484,0,1,14.928571,213.2,-0.033174,449.057007,51.34333,1,0,21,4.598457,'Detrticos alternantes',Cambisols,2011
515741,4757189,0,1,15.414286,261.9,0.021552,758.710022,60.117363,1,1,1,5.48299,'Detrticos alternantes',Cambisols,2011
572363,4786674,0,1,15.571429,165,0.066532,124.204002,53.290977,1,0,38,4.598457,'Detrticos alternantes',Cambisols,2009
570993,4786851,0,1,15.785714,269.3,-0.048668,97.140999,8.642961,1,1,10,4.598457,'Detrticos alternantes',Luvisols,2011
571151,4786636,0,1,15.942857,238.4,0.026174,121.636002,55.011951,1,1,1,4.598457,'Detrticos alternantes',Luvisols,2011
502828,4766020,0,1,15.942857,238.4,0.026174,369.920013,70,1,1,18,5.228893,'Detrticos alternantes',Cambisols,2011
531609,4776868,0,1,16.2,219,0.009807,183.419998,1.581163,1,1,6,4.435491,'Detrticos alternantes',Cambisols,2009
499577,4768983,0,1,15.342857,343.4,-0.089775,263.149994,66.506798,1,1,7,5.385164,'Detrticos alternantes',Luvisols,2009
484806,4785616,0,1,15.514286,254.7,0.027924,271.720001,49.668854,1,1,2,4.514118,'Detrticos alternantes',Cambisols,2011
484860,4785390,0,1,16.114286,237,-0.023429,306.230011,14.900273,1,1,15,4.514118,'Detrticos alternantes',Cambisols,2009
534195,4776989,0,1,16.057143,228.9,0.018303,193.490005,1.414208,1,0,4,4.435491,'Detrticos alternantes',Cambisols,2009
534207,4776975,0,1,15.7,226.5,0.045541,200.220001,36.338551,1,1,22,4.435491,'Detrticos alternantes',Cambisols,2009
534584,4776633,0,1,15.9,237.9,0.031922,234.619995,17.748497,1,1,26,4.435491,'Detrticos alternantes',Cambisols,2010
534693,4776592,0,1,15.457143,263.6,0.006433,257.5,70,1,1,38,4.435491,'Detrticos alternantes',Cambisols,2011
528047,4779852,0,1,16,238.6,0.019053,142.8414,0.3,1,1,23,4.390103,'Detrticos alternantes',Cambisols,2010
532453,4777764,0,1,15.128571,229,-0.031175,209.690002,27.894953,1,1,14,4.435491,'Detrticos alternantes',Lixisols,2009
528746,4767893,0,1,15.128571,229,-0.031175,617.23999,31.679506,1,1,14,4.752343,'Detrticos alternantes',Cambisols,2009
502358,4764750,0,1,15.128571,229,-0.031175,321.679993,37.194603,1,1,14,5.228893,'Detrticos alternantes',Kastanozems,2009
503404,4763909,0,1,15.128571,229,-0.031175,342.850006,50.194897,1,1,14,5.479709,'Detrticos alternantes',Luvisols,2009
534522,4773265,0,1,15.128571,229,-0.031175,367.579987,70,1,1,14,4.499518,'Detrticos alternantes',Cambisols,2009
528000,4779466,0,1,15.214286,228.3,-0.020055,221.830002,9.802983,1,1,14,4.390103,'Detrticos alternantes',Luvisols,2009
530709,4776681,0,1,15.128571,229,-0.031175,262.769989,16.401064,1,1,14,4.394238,'Detrticos alternantes',Cambisols,2009
532244,4774434,0,1,15.128571,229,-0.031175,433.029999,29.831705,1,1,14,4.435491,'Detrticos alternantes',Cambisols,2009
533370,4776939,0,1,15.128571,229,-0.031175,151.009995,26.446144,1,1,14,4.435491,'Detrticos alternantes',Cambisols,2009
534599,4778548,0,1,15.128571,229,-0.031175,230,12.742549,1,1,14,4.435491,'Detrticos alternantes',Luvisols,2009
534644,4776597,0,1,15.128571,229,-0.031175,255.009995,39.223778,1,1,14,4.435491,'Detrticos alternantes',Cambisols,2009
534815,4776686,0,1,14.128571,227.7,-0.022429,231.860001,36.328484,1,1,14,4.435491,'Detrticos alternantes',Cambisols,2010
525465,4782269,0,1,16.042857,233.2,0.018303,136.009995,29.002748,1,1,14,4.304443,'Detrticos alternantes',Gleysols,2009
526122,4781225,0,1,16.042857,233.5,0.018303,108.18,18.704016,1,1,14,4.304443,'Detrticos alternantes',Luvisols,2009
526755,4780228,1,1,15.671429,361.6,-0.086901,273.589996,40.80217,1,1,16,4.390103,'Detrticos alternantes',Luvisols,2009
527170,4780240,1,1,14.814286,361.3,-0.08815,234.339996,62.791142,1,1,16,4.390103,'Detrticos alternantes',Luvisols,2009
527345,4780653,1,1,14.371429,344.9,-0.051416,123.5121,52.342869,1,1,16,4.390103,'Detrticos alternantes',Cambisols,2009
527202,4777847,1,1,15.471429,357.9,-0.052666,431.670013,70,1,1,15,4.394238,'Detrticos alternantes',Cambisols,2009
473911,4784323,1,1,15.028571,340.9,-0.026053,407.130005,54.868835,1,1,15,4.461105,'Detrticos alternantes',Lixisols,2009
482602,4785910,1,1,15.228571,348.6,0.053787,396.160004,65.436821,1,1,15,4.514118,'Detrticos alternantes',Cambisols,2009
545196,4767968,1,1,15.228571,348.6,0.053787,203.666,38.985577,1,1,15,4.769233,'Detrticos alternantes',Cambisols,2009
543737,4768904,1,1,15.5,397.1,0.03667,296.42099,28.121454,1,1,16,4.769233,'Detrticos alternantes',Cambisols,2009
535050,4759750,1,1,16.1,222.4,0.032672,445.010986,23.648504,1,1,15,4.899176,'Detrticos alternantes',Cambisols,2009
475817,4786446,1,1,15.885714,242.5,-0.04417,477.079987,44.636356,1,1,16,4.461105,'Detrticos alternantes',Cambisols,2009
554919,4765144,1,1,14.971429,217.5,0.00131,538.474976,35.956108,1,1,15,4.965522,'Detrticos alternantes',Cambisols,2009
577474,4790274,1,1,15.271429,228.9,-0.015182,84.422783,51.521778,1,1,15,4.644797,'Detrticos alternantes',Ferralsols,2009
481487,4787802,1,1,15.571429,225.7,-0.056539,215.789993,52.757919,1,1,15,4.478199,'Detrticos alternantes',Luvisols,2009
481487,4787802,1,1,15.985714,348.7,0.022176,215.789993,21.504673,1,1,18,4.478199,'Detrticos alternantes',Luvisols,2009
575009,4788228,1,1,15.157143,334.1,-0.053166,456.108002,47.113827,1,1,18,4.598457,'Detrticos alternantes',Cambisols,2009
544620,4767262,1,1,16,353.9,0.022051,202.949005,70,1,1,18,4.769233,'Detrticos alternantes',Cambisols,2009
551570,4771334,1,1,16,353.9,0.022051,292.494995,50.355396,1,1,18,4.753616,'Detrticos alternantes',Cryosols,2009
551190,4763123,1,1,15.614286,330.7,-0.05479,378.023987,70,1,1,18,5.064679,'Detrticos alternantes',Cambisols,2009
475900.223098,4786600.347499,1,1,15.585714,323.7,0.064033,456.660004,44.809074,1,1,18,4.461105,'Detrticos alternantes',Cambisols,2009
493371,4782059,1,1,15.242857,344.9,0.058285,215.960007,23.844662,1,1,15,4.578663,'Detrticos alternantes',Histosols,2009
491055,4782617,1,1,15.471429,367.3,-0.06716,189.860001,62.606373,1,1,15,4.619066,'Detrticos alternantes',Durisols,2009
491919,4782902,1,1,15.885714,371.6,-0.05404,161.559998,58.46957,1,1,15,4.578663,'Detrticos alternantes',Cambisols,2009
487689,4781313,1,1,15.071429,344.2,0.044167,366.089996,24.494806,1,1,15,4.619066,'Detrticos alternantes',Cambisols,2009
487654,4781303,1,1,15.328571,355.8,-0.048793,383.48999,65.014725,1,1,15,4.619066,'Detrticos alternantes',Cambisols,2009
563285,4762128,1,1,15.028571,340.9,-0.026053,311.434387,70,1,1,15,5.362951,'Detrticos alternantes',Cambisols,2009
564668,4764056,1,1,15.071429,344.2,0.044167,306.364014,55.625061,1,1,15,5.362951,'Detrticos alternantes',Luvisols,2009
551732,4771040,1,1,15.485714,361.5,0.012181,319.556,25.612257,1,1,15,4.753616,'Detrticos alternantes',Gypsisols,2009
596799,4790459,1,1,15.171429,361.1,0.049039,397.569,46.77084,1,1,15,4.668631,Granodioritas,Cambisols,2009
596995,4791027,1,1,14.385714,344.5,0.028923,347.717987,67.733101,1,1,15,4.668631,Granodioritas,Cambisols,2009
602311,4795473,1,1,15.5,400.9,0.021177,181.459,29.850676,1,1,17,4.632827,Granodioritas,Cambisols,2009
602402,4795484,1,1,15.742857,411.1,-0.038172,154.636093,23.424765,1,1,17,4.632827,Granodioritas,Cambisols,2009
601705,4796868,0,1,15.214286,255.6,-0.046669,147.998001,25.462753,0,1,40,4.632827,'Granitos de grano grueso',Cambisols,2012
601737,4795549,0,0,15.371429,248.9,0.043542,319.501007,47.105972,0,1,1,4.632827,'Granitos de grano grueso',Cambisols,2012
602163,4795680,0,0,14.942857,257.1,-0.035049,204.460999,26.300739,0,1,1,4.632827,'Granitos de grano grueso',Cambisols,2012
602423,4795645,0,0,15.471429,212,0.048415,85.061996,40.703632,0,1,18,4.632827,'Granitos de grano grueso',Cambisols,2012
536185,4793190,0,0,14.357143,241.5,-0.07728,282.48999,15.786545,0,1,7,4.04117,'Alternancia de margocalizas margas calizas y calcarenitas',Cambisols,2012
524592,4801823,0,0,14.7,203.6,-0.013683,25.5,32.570736,0,0,40,4.10598,'Alternancia de margocalizas margas calizas y calcarenitas',Cambisols,2012
536370,4792846,0,0,13.957143,197.9,-0.033174,269.100006,43.591064,0,0,2,4.087397,'Alternancia de margocalizas margas calizas y calcarenitas',Cambisols,2012
536026,4793603,0,0,15.628571,168.7,0.027924,249.839996,53.640053,0,0,7,4.04117,'Alternancia de margocalizas margas calizas y calcarenitas',Cambisols,2012
579639,4782886,0,0,14.914286,192.2,0.062159,179.686996,14.094571,0,0,10,4.685569,'Alternancia de margocalizas margas calizas y calcarenitas',Cambisols,2012
568190,4785459,0,0,14.242857,212.7,-0.1,593.458984,43.405453,0,1,5,4.505212,'Alternancia de margocalizas margas calizas y calcarenitas',Cambisols,2012
542998,4719250,0,0,16.071429,236.1,-0.005687,839.140015,6.110537,0,1,2,5.690841,'Calizas impuras y calcarenitas',Cambisols,2012
553671,4749986,0,0,15.557143,223.1,-0.040796,677.789978,13.491868,0,1,38,5.28274,'Calizas impuras y calcarenitas',Cambisols,2012
507964,4754029,0,0,16.8,124.4,0.022051,709.539978,35.085407,0,0,40,5.648679,'Calizas impuras y calcarenitas',Cambisols,2009
533409,4753979,0,0,14.471429,170.4,-0.038547,544.443481,26.266619,0,0,40,5.162749,'Calizas impuras y calcarenitas',Cambisols,2012
516669,4754730,0,0,15.971429,249.5,-0.004187,723.030029,39.51524,0,1,23,5.453968,'Calizas impuras y calcarenitas',Luvisols,2012
533626,4753680,0,0,14.314286,225.9,0.033921,544.45929,54.543251,0,1,30,5.162749,'Calizas impuras y calcarenitas',Cambisols,2012
503225,4761524,0,0,13.957143,197.3,0.031547,526.48999,56.421494,0,0,29,5.479709,'Calizas impuras y calcarenitas',Luvisols,2012
537565,4746211,0,0,14.4,228,0.056786,608.690002,59.717415,0,1,29,5.324662,'Calizas impuras y calcarenitas',Cryosols,2012
500419,4762177,0,0,15.457143,261.9,-0.023054,457.390015,8.052309,0,1,7,5.613571,'Calizas impuras y calcarenitas',Cambisols,2012
506963,4757468,0,0,16.085714,277.2,0.021926,675.830017,8.127082,0,1,29,5.539023,'Calizas impuras y calcarenitas',Cambisols,2012
507355,4757528,0,0,15.685714,205.3,0.020052,659.909973,27.222246,0,0,40,5.539023,'Calizas impuras y calcarenitas',Cambisols,2012
507436,4757549,0,0,15.728571,227.1,-0.010185,663.859985,55.454247,0,1,21,5.539023,'Calizas impuras y calcarenitas',Cambisols,2012
515189,4756497,0,0,15.457143,282.2,-0.021555,650.789978,63.772682,0,1,24,5.48299,'Calizas impuras y calcarenitas',Cambisols,2012
523848,4738633,0,0,15.142857,189.9,0.05866,674.73999,50.984871,0,0,24,5.609574,'Alternancia de margocalizas margas calizas y calcarenitas',Cambisols,2012
522445,4796845,0,0,15.457143,213.6,0.05866,249.199997,11.700273,0,0,24,4.05948,'Rocas volcnicas en coladas',Luvisols,2012
525089,4795779,0,0,15.428571,194.4,0.03717,147.990005,9.867149,0,1,38,4.05948,'Rocas volcnicas en coladas',Leptosols,2012
520482,4796839,0,0,13.942857,173.3,-0.007811,149.649994,52.692532,0,0,7,4.059517,'Rocas volcnicas en coladas',Cambisols,2012
541394,4786094,0,0,14.271429,213.7,-0.1,186.710007,36.183151,0,1,24,4.188644,'Rocas volcnicas en coladas',Gleysols,2012
528521,4781483,0,0,15.942857,246.3,-0.039047,132.529999,16.740942,0,1,4,4.390103,'Detrticos alternantes',Cambisols,2012
528731,4781853,0,0,16.128571,240.7,0.03617,133.520004,21.560263,0,1,40,4.390103,'Detrticos alternantes',Cambisols,2012
511387,4795113,0,0,15.614286,227.5,-0.013433,148.320007,29.545454,0,1,5,4.23496,'Detrticos alternantes',Luvisols,2012
512414,4794078,0,0,15.342857,294.6,0.063033,155.380005,66.636444,0,1,13,4.190351,'Detrticos alternantes',Ferralsols,2012
501836,4782357,0,0,14.628571,204.9,-0.085152,689.570007,37.52153,0,1,5,4.490896,'Detrticos alternantes',Cambisols,2012
484071,4792892,0,0,14.3,211.2,0.001685,447.119995,52.476696,0,1,40,4.359752,'Detrticos alternantes',Ferralsols,2012
515083,4774347,0,1,16.271429,295.5,0.017178,531,2.012412,1,1,2,4.578256,'Detrticos alternantes',Cambisols,2012
517448,4773631,0,0,16.285714,300.2,0.015304,312.119995,56.426907,0,1,29,4.707733,'Detrticos alternantes',Luvisols,2012
518257,4771847,0,0,14.942857,378.9,0.004684,342.799988,27.566954,0,1,29,4.707733,'Detrticos alternantes',Cambisols,2012
513698,4776069,0,0,14.5,191.7,-0.036298,213.729996,43.292252,0,0,10,4.578256,'Detrticos alternantes',Cambisols,2012
504275,4784139,0,1,16.214286,315.9,-0.034299,367.109985,70,1,1,40,4.363898,'Detrticos alternantes',Cambisols,2012
515733,4775688,0,0,14.914286,238.9,-0.046669,382.679993,37.185631,0,1,4,4.578256,'Detrticos alternantes',Lixisols,2012
518759,4773094,0,0,14.9,215.1,0.022051,314.109985,14.308255,0,1,33,4.707733,'Detrticos alternantes',Cambisols,2012
503327,4785809,0,0,15.342857,203.7,0.00331,401.970001,45.77401,0,0,7,4.363898,'Detrticos alternantes',Cambisols,2012
518661,4777156,1,1,14.442857,460.9,0.049539,131.360001,6.737541,1,1,8,4.506831,'Detrticos alternantes',Luvisols,2012
525106,4775200,0,1,16.742857,324.5,-0.02168,613.400024,49.852554,1,1,9,4.41778,'Detrticos alternantes',Cambisols,2012
506430,4783525,0,0,15.471429,233.1,0.031797,283.470001,25.268585,0,1,10,4.490896,'Detrticos alternantes',Cambisols,2012
518802,4777985,0,0,15.942857,251.8,0.036295,146.570007,28.468475,0,1,40,4.506831,'Detrticos alternantes',Cambisols,2012
504706,4782386,0,0,15.471429,233.1,0.031797,309.899994,25.268585,0,1,8,4.490896,'Detrticos alternantes',Cambisols,2012
513478,4775064,0,0,15.414286,259.9,0.021427,209.100006,40.283989,0,1,2,4.578256,'Detrticos alternantes',Cambisols,2012
519879,4767556,0,0,14.942857,378.9,0.004684,410.049988,27.566954,0,1,10,4.940669,'Detrticos alternantes',Lixisols,2012
522906,4770989,0,0,15.442857,228.8,0.039419,428.570007,59.530579,0,1,21,4.596642,'Detrticos alternantes',Luvisols,2012
514184,4774260,0,0,14.114286,218.4,0.005059,339.649994,66.502304,0,1,14,4.578256,'Detrticos alternantes',Cambisols,2012
502148,4781734,0,0,15.614286,255,0.018803,684.859985,48.323467,0,1,29,4.490896,Areniscas,Cambisols,2012
517232,4773471,0,0,13.9,215.4,0.043167,444.470001,17.09936,0,1,2,4.707733,Areniscas,Cambisols,2012
517257,4773476,0,0,15.514286,284.3,0.030048,435.429993,13.5748,0,1,7,4.707733,Areniscas,Cambisols,2012
513473,4775358,0,0,15.457143,210.8,0.010431,267.200012,16.636343,0,1,7,4.578256,Areniscas,Cambisols,2012
533223,4767161,0,0,15.4,288.1,-0.017057,662.059998,60.039574,0,1,13,4.663941,Pizarras,Durisols,2012
534837,4764536,0,1,16.314286,327.3,0.039419,558.650024,26.391714,1,1,18,4.663941,Pizarras,Cambisols,2012
534665,4767097,0,0,15.014286,258.5,-0.014058,358.119995,70,0,1,7,4.663941,Pizarras,Cambisols,2012
537118,4766430,0,0,15.171429,338.4,-0.052666,319.851807,48.730579,0,1,18,4.721769,Pizarras,Cambisols,2012
535532,4765441,1,0,15.2,462.2,0.014305,378.690002,70,0,1,10,4.663941,Pizarras,Cambisols,2012
535159,4766709,0,0,14.857143,241.3,0.011181,371.76001,39.487286,0,1,40,4.663941,Pizarras,Cambisols,2012
535762,4766924,0,0,13.6,221.6,0.046665,341.549988,24.506628,0,0,15,4.663941,Pizarras,Cambisols,2012
538836,4765581,0,0,14.728571,244.7,0.015179,360.321014,49.788334,0,1,4,4.721769,Pizarras,Cambisols,2012
526479,4785151,0,0,16.314286,291.1,-0.035299,338.109985,70,0,1,16,4.215237,'Calizas impuras y calcarenitas',Gleysols,2012
533134,4783300,0,0,16.771429,124.4,0.018303,425.399994,18.389498,0,0,9,4.405338,'Calizas impuras y calcarenitas',Cambisols,2012
527089,4786001,0,0,14.642857,255.7,0.032547,337.140015,70,0,1,2,4.215237,'Calizas impuras y calcarenitas',Luvisols,2012
533831,4783244,0,0,14.642857,255.7,0.032547,537.119995,70,0,1,40,4.405338,'Calizas impuras y calcarenitas',Cambisols,2012
533900,4783299,0,0,15.085714,298,-0.005187,561.950012,56.446655,0,1,40,4.405338,'Calizas impuras y calcarenitas',Cambisols,2012
523969,4788682,0,0,15.714286,264.4,0.064283,141.960007,41.080727,0,1,29,4.264669,'Calizas impuras y calcarenitas',Cambisols,2011
